SurveyId,rID,AssignmentID,DurationInSeconds,StartTime,CompletionTime,CompCode
343150,A2K3LGVN4TD7WU,3WJEQKOXAC7FDKQ6EEN6E4CDRN5A1H,310,1/28/22 8:11,1/28/22 8:16,R_28BXnicamzyEByN
343150,A3IB9SO6WAA9QP,3F6HPJW4JH5J9IB5YNJC1CJ9BCO2W3,661,1/28/22 8:34,1/28/22 8:45,R_1OuERHt43Lfcu6x
343150,A3IK746CSB3YQS,3F0BG9B9MTSUKO3BJ0IVI0LXX0A7YN,603,1/28/22 8:36,1/28/22 8:46,R_9ugjeENkLPhyzHr
343150,A2HJE1PBW7YD6,33OOO72IVLQ4FJZD0B37Q5LWJ9LCTY,374,1/28/22 9:03,1/28/22 9:09,R_1o07d2NKpdSZgqA
343150,ALQK2KUT72D2,3VSOLARPKFEXI4UG9CNP62GQJP593X,494,1/28/22 9:08,1/28/22 9:16,R_1F5j4amwl0CJlTr
343150,AX8FYDTL7EOGH,3CN4LGXD51TX11LSH2KOFO1N6YM4Y2,1047,1/28/22 9:01,1/28/22 9:18,R_3CHnJn2d9atTJmv
343150,A11LUZNSAKZC88,3ZQIG0FLQILS6997MX3N3HGK8ALVW8,24,1/28/22 9:27,1/28/22 9:27,90001
343150,A1L82ZAF1DFQK1,3WI0P0II65X14WSZWITNAW2WGO2RD2,234,1/28/22 9:29,1/28/22 9:33,R_3fBn3sOLoYlzz6I
343150,AD2CNXAB4E3EJ,3KJYX6QCMDG60P98FYK8ERMC6EFVJG,759,1/28/22 10:02,1/28/22 10:15,R_2ZJFhQJQvyuxj0Q
343150,AUZNL6ARA1UEC,3WMINLGALF8Z0N04UBCQV0V4VK9CAM,258,1/28/22 10:27,1/28/22 10:32,R_ZpINZlYxpRIyOsh
343150,A37SB9C6G1AT2S,31LVTDXBLBFK28GR9ZRBT9A1PXBLRJ,131,1/28/22 10:33,1/28/22 10:35,A37SB9C6G1AT2S
343150,AF5FYXDUK07B0,33FBRBDW6S4LHZ7PXDSCZ9P95W9C8I,831,1/28/22 10:27,1/28/22 10:41,R_YX1gTia0emyrybT
343150,A10K9C5QV60YUE,3GNA64GUZI96OIY64XM47U4Z7LA5QF,376,1/28/22 10:35,1/28/22 10:42,R_3GCYCW5RB7NHOfV
343150,A1T6INSRNIJ759,3OUYGIZWRB3MTZBQ7E13QUIYLHG0P1,574,1/28/22 10:59,1/28/22 11:09,R_7QK58XbR83MnTSp
343150,A27V2X7J8UB0D6,37M28K1J0UIM816A43TCI48ZL4MJAB,440,1/28/22 11:02,1/28/22 11:10,R_pN06d10ibp0gVH3
343150,AVEC60MU4R94X,3QY7M81QHBRZ0JEUFLH49S6MZMI7KB,160,1/28/22 11:19,1/28/22 11:22,R_1MSpH2uDS2KtUUb
343150,A16XDO6MW9ZKMI,3GGAI1SQEZ302O9TRE2V4RQ4P24MCO,141,1/28/22 11:21,1/28/22 11:24,R_24uF0rgbpMVCOGU
343150,A1PV3B0AMIBE3R,35GCEFQ6I9TCOVCTDAHOJQIJYTAZ3L,206,1/28/22 11:24,1/28/22 11:28,R_1H2nKAP9obzkb3W
343150,A3A0H798UG8VGU,3PIWWX1FJNBX9U9EY96PB3BIBSIJJV,964,1/28/22 11:19,1/28/22 11:35,R_2QDL9ruEJcSYOYe
343150,AAMZ3WXD7NX1Y,3SLE99ER0RIHRQG6S3WU19GVMLUZBJ,617,1/28/22 11:48,1/28/22 11:58,R_1n0ktJ1B2nHDFJO
343150,A2BES716M9LG4D,32SCWG5HIL9H7AX593HKZVSPYLCP63,1027,1/28/22 11:48,1/28/22 12:05,R_3oYCFqDjwD6YmEI
343150,A1ACXKVOUQ19DX,304SM51WA79KQEUSXB2M5GJSZ6YSBB,225,1/28/22 12:19,1/28/22 12:23,R_sbfiLylUdfz0ivn
343150,A2T6YRS12EO2UC,3OCHAWUVGSPTFYKLXYL23RJA1F9XK8,106,1/28/22 12:25,1/28/22 12:27,58XJLKPUC6
343150,AA5W61PLEABD7,37TD41K0ALE30JMYBBYHG0PAHRYSCI,634,1/28/22 12:19,1/28/22 12:30,R_bQNafd1jnhN1Vux
343150,A2O86E23R5T4YO,3VZLGYJEYPFO4TJ7XZOCQ67N5OMZXW,982,1/28/22 12:19,1/28/22 12:35,R_08KkjnUIuIQgdqN
343150,A1WTT8FKWPB4WK,31IBVUNM9W4QVNNCW8TNZTUKD8NFVO,306,1/28/22 12:43,1/28/22 12:48,R_24iJPB7kjsnmSe7
343150,A13RT73PLEYB8C,3IO1LGZLKD2W1IYONMF9D9XZ9BJ869,264,1/28/22 12:44,1/28/22 12:49,R_R9P0RjRa9lmxiKd
343150,A3M8O363B3IAKE,388U7OUMFB675CR5K65SVPIDM0L0RC,549,1/28/22 12:42,1/28/22 12:52,R_1IQNhek6IgeRnm9
343150,A3COFGILIT02YY,308Q0PEVBCIC87CZUFUCA8IF28WI92,607,1/28/22 12:45,1/28/22 12:55,R_2WAsyOjB5n2PpZc
343150,AQ6MW2SAMYZNW,31N2WW6R9VV6JELTCYNHGY21MOU3FF,311,1/28/22 12:51,1/28/22 12:56,R_2zjUx8IzxAFw32J
343150,A2ASH8WE56MR5V,3JAOYWH7VM9EY8K5FIRP2OA7JCS9L9,447,1/28/22 13:13,1/28/22 13:21,R_1Ean0txzM4qU8eW
343150,A1JLZTMOYJKMO3,3EJPLAJKEQLBLEZBWCFMQTU38KS6ZE,356,1/28/22 13:15,1/28/22 13:21,R_24GIqsZwQiQFPrR
343150,AI3D1758F4KG,3AMYWKA6YFRZMAL4U345AVNZOGPO6U,633,1/28/22 13:14,1/28/22 13:25,R_1pQ07XKkGAF1yaP
343150,A2RRK8SV0VBLTJ,3PM8NZGV82LFQ1IGA35ZZDVJ0L8QX0,770,1/28/22 13:36,1/28/22 13:49,R_3m1tskJ2lLYIWhX
343150,AU3Y03566DKU4,32KTQ2V7RHKY4Q2QFUS421PWJHKM9Q,455,1/28/22 13:43,1/28/22 13:50,R_31N5hyid7j9kswP
343150,A2J53II39XG5WJ,3IRIK4HM3EPYDLO14YVEFVTIZ28C6N,678,1/28/22 13:40,1/28/22 13:51,R_1H681TDIl24vPAB
343150,AL290NL0JSS18,3F6HPJW4JH5J9IB5YNJC1CJ9BDQW21,184,1/28/22 14:00,1/28/22 14:03,R_1CK36lrZGPUwXaK
343150,A1WRZX4HNRMVG1,39U1BHVTDPWG2J3U7IS6X2H2DX93TU,284,1/28/22 14:00,1/28/22 14:05,R_1nMXIHe3kzMUza4
343150,A2QTL039A5VV3I,34S9DKFK77UJN9VYZ7ZKEX7NXGHYNT,363,1/28/22 13:59,1/28/22 14:05,R_2v6rGv8EbKv2MZE
343150,A1JPXO9X5NKKN0,3Z7ISHFUH40YPSIZPRCKA7QUEFN8Z7,443,1/28/22 13:59,1/28/22 14:07,R_1UoS5IcPV4VRGaR
343150,A2IZXPQ4H5FCOU,3LEP4MGT3K5EOPBA0L7XAHXSY3YDBC,1178,1/28/22 13:59,1/28/22 14:19,R_2ztHw8og8aNykd5
343150,A3RFOODI4G4P4K,3DIP6YHAPGX0EXR3T4Y7PXPCQ9I8E5,324,1/28/22 14:21,1/28/22 14:26,R_2xLfDEOn9L5AlOC
343150,AURYD2FH3FUOQ,31N2WW6R9VV6JELTCYNHGY21MO53FQ,274,1/28/22 14:22,1/28/22 14:27,R_2QgplnuLChLGDo5
343150,A3PBA2ZHVZFGA3,3VE8AYVF8Q2SKBRZOFID7FAC2AX8FN,527,1/28/22 14:22,1/28/22 14:31,R_3oRDpOXzXpSgDnC
343150,A2LNJ26BREY35H,3FTOP5WARJTQ7O8SC1WJTYWMCJ20JV,879,1/28/22 14:21,1/28/22 14:35,R_3EcY8RHrmUAwKrs
343150,A30P0G1FV5311B,3SNVL38CI8X5C09Q62PFPEY00X4KCC,276,1/28/22 14:52,1/28/22 14:56,R_2wNWNNhp1GKUEeb
343150,A1WMOJNU4FFQY8,3ERMJ6L4D2XUQ7EX0XUKO5YQOR87MB,568,1/28/22 14:48,1/28/22 14:58,R_xAFSZHDoFm12TW9
343150,ACKG8OU1KHKO2,3RKNTXVS3Q3W5JNP1W68C2JG38TA4A,599,1/28/22 14:48,1/28/22 14:58,R_aeK5yaGIPkXOVOh
343150,A1X79O8A2G3XFX,30ZX6P7VFC0X3YB6RO0XCMP19HR2JM,689,1/28/22 14:48,1/28/22 15:00,R_1Lqii54p26aav0m
343150,A2XESI8BC44J3P,32SVAV9L3JEBNN4L1I1P2XRAP8XA3P,879,1/28/22 14:49,1/28/22 15:04,R_DSHVdP4cQlTWmFH
343150,A2ARAEADX52PKE,31HQ4X3T3WFW3NG4OORGJJFXB0VLSA,839,1/28/22 14:52,1/28/22 15:06,R_1gFM0oyOC8mpAQJ
343150,A92KVBM20ZTU4,3IKZ72A5B8LDNIE3UH7WPC07R67FNV,267,1/28/22 15:20,1/28/22 15:25,R_3MA5AHS10ke4Hjk
343150,A1D4JUDL9BADGN,3XUHV3NRVO3TBPZ3L7ZAYGCYG0K5HT,502,1/28/22 15:17,1/28/22 15:26,R_1HivePxdVBFQxvl
343150,A1BT5A0F5MBIJY,3LOZAJ85YHIYYIGV8SFY3VXGKGJ2XP,202,1/28/22 15:47,1/28/22 15:50,R_3lytOSMopHgxAMP
343150,A1PF1T680LSXQ5,3DH6GAKTY2UD4Y9H2VAE9KEW7VBZYZ,312,1/28/22 15:47,1/28/22 15:52,R_1PSPgRXQr48PNFn
343150,A24YXOYA0ELKD4,32EYX73OY4ENLY3LIDJCKW6K2QHRU0,201,1/28/22 15:49,1/28/22 15:53,R_271Zp2tg2iF2soH
343150,A2XCC4HV0RU85J,3DY4FPOOA5TNYDSLN3THGI83GXQRVP,549,1/28/22 15:47,1/28/22 15:57,R_129ni7NVNNZUaAU
343150,A28BNLF8DIHQ0N,3LRLIPTPEUEHJLCSMOTOJJ8C0VVKAO,900,1/28/22 15:48,1/28/22 16:03,R_bILRkTMItwZXfJn
343150,A27TB066SL630S,3WSELTNVR77GM42FGX7GKAV8J8RTA8,213,1/28/22 16:09,1/28/22 16:13,R_1PUktUE8NrUPzaV
343150,A1SNC8UL8YFRH5,3DIP6YHAPGX0EXR3T4Y7PXPCQA58EU,204,1/28/22 16:13,1/28/22 16:16,R_BzieFd9SVBacBB7
343150,A3SXQNCJD6U86L,3WETL7AQWXDEHHS46MA8UMBOXVE35W,413,1/28/22 16:10,1/28/22 16:17,R_2waBVF4m3GKLYWl
343150,A748N8WFG2HR4,3SPJ0334258N4J4DK97SLQQ6OX3YJI,1082,1/28/22 16:09,1/28/22 16:27,R_3hcJjrDEXq5OQnS
343150,A2R8IV2PWFTY00,39GAF6DQWV5Z58T4P9E2ARQQCZ81VF,274,1/28/22 16:40,1/28/22 16:45,R_1jq5emo9psQ3iyS
343150,A3FS9ARMYUQS3E,304SM51WA79KQEUSXB2M5GJSZ75BS3,279,1/28/22 16:43,1/28/22 16:47,R_3GvIU3dIzJiRn7y
343150,A217IX4AW1GLNV,3SUWZRL0M2IDAJ8F0P195JTLKFLE6K,625,1/28/22 16:40,1/28/22 16:51, R_1NfQVXq7oZkN557
343150,A2M03MZWZDXKAJ,3DUZQ9U6SQTZZSSY2STM6SDZ2ZMSVR,285,1/28/22 16:48,1/28/22 16:53,R_1jrifdog5YHfyQj
343150,A2XO21W6WF9C3B,3PS7W85Z8372HLSAORTGOFKODQG9TG,792,1/28/22 16:40,1/28/22 16:53,R_1JEGf2aGivBXN6c
343150,ASZGADV87TQ07,3LEIZ60CDN4Y3X19UJIYA3L5YM1Z9L,923,1/28/22 16:40,1/28/22 16:56,R_1HodGNyahvY3MJ9
343150,AYBY2AJEP2LG0,30IQTZXKAOBR28DHT5BKK741NI9X0A,941,1/28/22 16:40,1/28/22 16:56,R_UGeWvqnZbwygeKR
343150,A150PE0B3WMQBE,38F5OAUN5RH8YTDM90E7W0QU7617HW,305,1/28/22 17:02,1/28/22 17:07,R_3etccE52MA6WaMO
343150,A2SBZCFAVT83GN,3OLF68YTND663ZKELD2R36G7SZUAFS,583,1/28/22 17:00,1/28/22 17:09,R_2CldqkX9YT1snoC
343150,A306T3P38XEFG7,3OCHAWUVGSPTFYKLXYL23RJA1GKXKL,968,1/28/22 17:05,1/28/22 17:21,R_3q9EkqguHKUapWv
343150,A24DSECWUBZC0Z,36WLNQG783FJGVPAWGIHGZFDYG5BEB,861,1/28/22 17:28,1/28/22 17:42,R_2VeWFIWNiThYLgd
343150,A2RI8BT3KIQR3E,35DR22AR5HPNJ0CECST3M528QU33XL,525,1/28/22 17:36,1/28/22 17:45,R_28Gm58Kr5ToZyUm
343150,ASU6L82PM0D21,3OS4RQUCRDKBM9P6RR2NYH0DAHKBFT,521,1/28/22 17:37,1/28/22 17:46,R_10Uvx3AKzwoV2kc
343150,A2VIK671QBXOCV,3X66WABAJ0NCXEHONITZYJ2DN4B3GX,211,1/28/22 17:52,1/28/22 17:55,R_3HRBYstCIU9uJN1
343150,A280U81LOBQL6N,3GFK2QRXXDMB8FUSG6LAZJMLVOS5WO,492,1/28/22 17:51,1/28/22 17:59,R_2AR1jcMqTaFHzSB
343150,A2WQWIC6ZDWJ15,3FTYUGLFSYQCZ9U1ZBGK7VX0O8MD5N,396,1/28/22 17:57,1/28/22 18:03,R_3oXVofFKL5Lxmcs
343150,A2ZIMT269MD1QL,3NQL1CS15VDWVE471YLBOE10JKTVYJ,986,1/28/22 17:51,1/28/22 18:08,R_3CUa4QWdB59Fkom
343150,A2DNLSM6M90X5B,3QEMNNSB214RMD8KN4VH5FBWFEHD72,1028,1/28/22 17:54,1/28/22 18:11,R_3HOFVZOcr2xZ1aa
343150,A2A7ITI5WV4GXH,36WLNQG783FJGVPAWGIHGZFDYHEEBP,169,1/28/22 18:15,1/28/22 18:18,R_2wvOqUsHfP8Ql0n
343150,A26OGPE3BSM11E,36PW28KO431EXLKIQ2ILLOV7GZTEAU,265,1/28/22 18:15,1/28/22 18:19,R_3DkFVPhiMryt9mB
343150,A24824T4KMQO9A,3NL0RFNU0JS2HWWBDNJX6GMC8MTK49,993,1/28/22 18:16,1/28/22 18:33,R_2rMZU0o0Xb6kGMd
343150,AJMVJM16D5C65,3WOKGM4L75L48ZZPSEOO1UD8BFR0OX,396,1/28/22 18:35,1/28/22 18:42,R_29dhy07LOaLpPFl
343150,A2RZQLKH2MTVS,3L2IS5HSFEN260BTP62VBC1A1UPNU7,436,1/28/22 18:35,1/28/22 18:43,R_3CD9OXmFNKokaLj
343150,A37AVA5IRQ2QVG,3OUYGIZWRB3MTZBQ7E13QUIYLKN0PE,567,1/28/22 18:35,1/28/22 18:45,R_0obgzDSVHD70S7n
343150,AJB3A6844VHKZ,3G5F9DBFOT2A9JEIRYHN2E6XTPPVHV,324,1/28/22 18:41,1/28/22 18:46,R_2PnxYr9dTGUecU8
343150,A1UM2TYVNB4EZS,3SB4CE2TJZ0N3LBZL78D9DGEW5CXAU,178,1/28/22 19:03,1/28/22 19:06,R_12DUP1oijWH8plY
343150,ASAAL9165IX44,3A1COHJ8NN0CY7I5J56DA0MPIRUH8I,165,1/28/22 19:06,1/28/22 19:08,R_2YX5bUOsN6pHKEz
343150,A2PGJNY498SDI,3LBXNTKX0V09Y21UT1UDDI5UQNUX9F,1189,1/28/22 19:03,1/28/22 19:22,R_31Mjxgf9I9ZlGyW
343150,AOIR8V07FYMH5,3N1FSUEFL95U3QQ1L6XA23RMOD94DT,283,1/28/22 19:32,1/28/22 19:36,R_OwfTpXjKL8Z8rzX
343150,A110KENBXU7SUJ,3IXEICO796OFZ2QCQKQ445TMNQ36TZ,470,1/28/22 19:31,1/28/22 19:39,R_1g0D8LhJ0DDfJH9
343150,A1OYS6AOXV2C4P,3IXQG4FA2X32LZYTO52VOLE27KB9BN,605,1/28/22 19:31,1/28/22 19:41,R_1BWM39s4j0ncpty
343150,A2VZN8J53Y5WYR,3PMBY0YE2B8LV4QZ25YQZ5KKP5B9CU,582,1/28/22 19:32,1/28/22 19:41,R_263BfKf1WwJ2FHa
343150,A2EELTS09HUTSF,3EJJQNKU9VAIGCX1IECD1HHU8JLRH7,812,1/28/22 19:45,1/28/22 19:58,R_OI6wn27sFM26nVn
343150,A3EPNPKI1Z1KH,3LYA37P8IUSM2VHKS2TKEUSIIERKBW,176,1/28/22 19:59,1/28/22 20:02,R_2TMrtpnOTxFRQQ1
343150,A3RW1RI9S5BXB2,3R0T90IZ1WH0AED7GB40RM67TIACGS,198,1/28/22 19:59,1/28/22 20:02,R_27TFP0MBrC9yanC
343150,A3I9743KVD971V,3BDCF01OG1ZTZ9SDNUJ5153YSNELYF,319,1/28/22 20:01,1/28/22 20:06,R_1nOMJEmOFPrpsxd
343150,A1ARA05HCUR8A8,3EO896NRA00RNX5JA3KTD9YR9WRTJW,500,1/28/22 20:00,1/28/22 20:08,R_3DAuzWNqybcidot
343150,A1RJHSL4I191RM,3XM0HYN6NO4LKPQKFL0IBJK2FLGEPX,268,1/28/22 20:38,1/28/22 20:43,R_5j8nt6ZdM2XiwaB
343150,A2XU05BBHKJEAB,3WI0P0II65X14WSZWITNAW2WGR3RD9,265,1/28/22 20:40,1/28/22 20:44,R_1fj8hy0zpaXfLZy
343150,A27KZ7HNCP2F9R,35GMH2SV3IM3ZPEJ0LN3MJFC5GKEOG,475,1/28/22 20:39,1/28/22 20:47,R_2dswGCFwLtB95lr
343150,A1L4YTQP8JCE8F,3OLQQLKKNWUPYENMK8VYENYQ6MAJE2,345,1/28/22 20:47,1/28/22 20:53,R_3Jz1N85gEXvQYOC
343150,A7L0KNTW2MM7A,3WLEIWSYHSM1CSGG3OXC099MWRGH2T,768,1/28/22 20:44,1/28/22 20:57,R_3j3cKjH67WOf6dv
343150,A3H6EW539UJPJF,3FDJT1UU78DKDF0BRS27B8SQ8IE5KP,180,1/28/22 21:00,1/28/22 21:03,R_4ZAGkYzRaoQ1TXj
343150,A5N551A5UQ4G2,374TNBHA8F04Q68QFZR1IR2S2T9QYH,190,1/28/22 21:01,1/28/22 21:04,R_3Pn1QDg7Ba5GKKF
343150,AUXQIV1YO4XDS,3Z4AIRP3CAIR9XYZPOFKYCNBSBO1XS,277,1/28/22 21:03,1/28/22 21:07,R_2XdkYC7b8jRZnHm
343150,A2XVCPZQBYVEH5,3SBEHTYCWR8R98K72RMS9PB6BJSYIM,282,1/28/22 21:03,1/28/22 21:07,R_1d53kQWzUCcDiyk
343150,A9WRJ79ALJUFA,3M1CVSFP64A3UOANZTDLF5KLZ27AQS,320,1/28/22 21:05,1/28/22 21:10,R_2vjPwLVeuz4mCAX
343150,A3BSO6B4R6CUL0,3ND9UOO81O7PA4XD8T1HG8IIHFMWLZ,886,1/28/22 21:00,1/28/22 21:15,R_273ArKOqr13A2ha
343150,A2782DG7YVH2MO,36NEMU28XJI9GMFY852WGLX7HKCWM1,632,1/28/22 21:05,1/28/22 21:15,R_12sDjy70xFAZTgw
343150,A6R5AQ4D638BH,3O7L7BFSHIUT333G2QAY2MJQT7QIEU,242,1/28/22 21:23,1/28/22 21:27,R_Ua4bBHG0jUiFpXH
343150,AFZCVCIXY8LIV,3E337GFOLDDJ1IAY51DE7X0JSMZNGW,774,1/28/22 21:23,1/28/22 21:36,R_12hhiCeeUqXHBoi
343150,A3FKXJVH0K2E3E,3X73LLYYQ5JX1E59P7VWSXCK7MCNHV,500,1/28/22 21:29,1/28/22 21:37,R_30l8jWDwuYWDanG
343150,AR1IWBDA7MC86,354P56DE9O8XO2R2KUQ60EXWGIOS7A,787,1/28/22 21:32,1/28/22 21:45,R_6A6mf6Kbh05npUB
343150,A3N7R7P9HP2YB6,30LSNF239Y018NR096FX0LA1W43I2V,172,1/28/22 21:53,1/28/22 21:55,R_272lezGOso30m7q
343150,A3P7AXWF57BHNX,3JNQLM5FT8R3YOZ6U9CAS12TD8X2LT,206,1/28/22 21:53,1/28/22 21:56,R_28zCEm4apm55kmF
343150,A27VK38SRSSHV3,3LWJHTCVCGRYQFRVA9ZDT6VCWIPFQF,828,1/28/22 21:52,1/28/22 22:06,R_1Ceykg0XztGfKPM
343150,AFFXVHHBUWW4D,3U0SRXB7CHAAQ8JCLC7Q61EQUVFNRX,289,1/28/22 22:17,1/28/22 22:22,R_ddrgMWZhnfU9HG1
343150,A3AEDP9RAR9J17,3QRYMNZ7F2MN6NW4P1CL6GF8IGCNTA,313,1/28/22 22:17,1/28/22 22:22,R_2rllL9wOHAUQVZe
343150,ADFJOOSM3Q18G,3YHH42UU5FKW2EWSFM8W9D9EGAG0LA,292,1/28/22 22:18,1/28/22 22:23,R_yEhKxGlgUorzWVz
343150,A28LSE0ARQJKAZ,3DQQ64TANKQF1PCB0LUOXPR2MPWPWZ,233,1/28/22 22:27,1/28/22 22:31,R_3JqkFB4vQN04F10
343150,A5MG93MY9433J,39L1G8WVWUWFTZRL5Z8WRWY7LHW315,185,1/28/22 22:37,1/28/22 22:40, R_3QQyvlJ9CiUqIGV
343150,A3OWI0U5NXT8NO,35GMH2SV3IM3ZPEJ0LN3MJFC5HWOE4,489,1/28/22 22:43,1/28/22 22:51,R_3QRxT6DcgbG3jBr
343150,AFMUCTNXWW9XN,3P529IW9K2QNZIBII4RHCKWIMD6LF2,852,1/28/22 22:41,1/28/22 22:55,R_u94v0szaJjfNFDj
343150,AL51KTD0WITH9,3TE22NPXPFHH3U78SVWHZZXGB13445,859,1/28/22 22:41,1/28/22 22:56,R_t0duPoY9YkNAHbH
343150,A1CTNLYA1L0G3H,3SB5N7Y3O79GGMIR4VBGWL46KUXG0P,1187,1/28/22 22:59,1/28/22 23:19,R_2E148Rgl9zhRl1r
343150,A1BBHZ2ZBA21O4,39N5ACM9HIS4PTZ37AKWJ5JROPFP9F,979,1/28/22 23:25,1/28/22 23:41,R_22tZ7jkazMdI8h7
343150,A2WYUC34GZLOFQ,3TAYZSBPLPDQ21UWEI9B4NGO53CS26,979,1/28/22 23:25,1/28/22 23:41,R_1N3u6H7iycQHAGr
343150,A22LB4O4UZ7F0,3IXEICO796OFZ2QCQKQ445TMNRU6TS,391,1/28/22 23:44,1/28/22 23:51,R_3feBzgYXPIqPFft
343150,A2OS3NGWKOM69E,3MX2NQ3YCDZQXFZIQBHW120S4S6X5L,514,1/28/22 23:52,1/29/22 0:00,R_2rwsrJp79uaUqmz
343150,A2LF3094ZMKRO9,3STRJBFXO0WMYHB1SOK5EOY4OMDTKJ,832,1/28/22 23:47,1/29/22 0:01,R_22QaNBULFWVwZOr
343150,A2Z2EYEZ4MAW51,3TUI152ZZFS700XN3AKS44RIV9F1QB,1152,1/28/22 23:44,1/29/22 0:03,R_yW7GpB2sLwsfE7n
343150,A13B8594JIUFDF,37XITHEIS0ERZ4MLWMYCQQKEVS8RCS,196,1/29/22 0:14,1/29/22 0:17,R_2zT7IIwNg7Y6VbP
343150,A1CUDX7TTS2W61,3FE2ERCCZ1D7WG399Z3EGVEGJO3OPU,213,1/29/22 0:16,1/29/22 0:20,R_30c63BKud2lGCKZ
343150,A378HGH5PHG31X,3ZQIG0FLQILS6997MX3N3HGK8E3WVZ,220,1/29/22 0:18,1/29/22 0:22,R_2VwqkgjY5YLyxKZ
343150,ANRV4WDRIB2CY,3P529IW9K2QNZIBII4RHCKWIMDCFL2,216,1/29/22 0:23,1/29/22 0:26,R_28Yvqgqf0ovfaA8
343150,A7NTO7HVPAP13,3LS2AMNW5JVSWS4O9CI3G04QOKPOQL,1590,1/29/22 0:15,1/29/22 0:41,R_3GlGOfdrga6ayMC
343150,A1CH3TODZNQCES,31N2WW6R9VV6JELTCYNHGY21MRMF3P,461,1/29/22 0:36,1/29/22 0:44,R_8cqNGCVQZ1Z0yVH
343150,A3LOBI8KGKM59C,3RUIQRXJBFT9ZALE4FUF7X12J9ZLLE,475,1/29/22 0:37,1/29/22 0:45,R_AgOhDDcly3baogN
343150,A37O30WLLHE8QT,3D8YOU6S9IPUZF51QPGE91FO6536UL,431,1/29/22 0:38,1/29/22 0:45,R_1IaDlElxfg0nClT
343150,A2M183CETUMR96,3GS6S824SU2FY40YK6HWT0M7MB3NWB,559,1/29/22 0:36,1/29/22 0:46,R_1DZpE57R1diV2E3
343150,A2QL9MM4WO4BFO,3Y5140Z9D1LX0US6B4Q9WYIU7F6IPV,1049,1/29/22 0:36,1/29/22 0:54,R_3qweVYdNLnIoDZT
343150,A76OCRMOP1UY6,3U8YCDAGXTL7TBC57RGSQZ88QHCQ00,221,1/29/22 0:58,1/29/22 1:02,R_2ZV2TR4CrbbMzvx
343150,AMPR904VJJFZY,3TUI152ZZFS700XN3AKS44RIV9IQ13,208,1/29/22 0:59,1/29/22 1:03,R_1Cki0oVc2JTjL4h
343150,ATNHVDCHE0XAL,3JBT3HLQFC7JVKHGB8EVWTLK3S9PZ0,480,1/29/22 0:58,1/29/22 1:06,R_3DeA6UZxIifsTSZ
343150,A1ZT4KV4H8JHKR,32Q90QCQ1WQK9YT42TVAF2Y3LCUKEO,446,1/29/22 1:00,1/29/22 1:07,R_1GCTN1406phZHD0
343150,A2MNSQ78CI0ASZ,3KMS4QQVK6VCFCT0X4FGXKJ3XD9KF6,822,1/29/22 0:58,1/29/22 1:12,R_vUCNJtRqxp6yr2p
343150,A35WDMYVITSFNX,3D8YOU6S9IPUZF51QPGE91FO654U6A,901,1/29/22 0:58,1/29/22 1:13,R_1OjHqPC0Vl4I7MV
343150,A3NY18YZAJC6M6,33CUSNVVNRHJ5WHCG1C7XNTQF9388V,660,1/29/22 1:08,1/29/22 1:19,R_30wwsf7yAZz9hNY
343150,A106B0R7KARI8A,3U5JL4WY5OE81WVIC6YMWAUE4WGX4L,476,1/29/22 1:21,1/29/22 1:29,R_SAACnPyPQgTyqWt
343150,A2YA1ZM1V760Q1,3FQ5JJ512PTO346HVSYT5PSCZ4WKNE,602,1/29/22 1:20,1/29/22 1:30,R_1Gy03cV5sHj2MeO
343150,A2HP5PWGCZ694Q,3Z2R0DQ0JLJPSIPEDNP6F6C94CA2EM,376,1/29/22 1:24,1/29/22 1:30,R_DwwqUyOddVlDQRj
343150,A1YINQ1DLUUAK1,32VNZTT0AB9O409637SU7S8Q3FW4RX,952,1/29/22 1:20,1/29/22 1:36,R_1K8DNYE2BaUWSgt
343150,A3RLALZR4KLNWA,3SITXWYCNZESMVGRRL894O0KEOYXBS,263,1/29/22 1:44,1/29/22 1:49,R_865qfmROGRx6uOt
343150,A2PRUY9JAQNBAS,3QL2OFSM9AN6K6UT3FHVH6F4UVONC5,346,1/29/22 1:43,1/29/22 1:49, R_3Es61s2ec8aYuar
343150,A2BEUFTH71OAO1,3HMIGG0U4PBYK28UT5A1W0HS8O7Y80,308,1/29/22 1:46,1/29/22 1:51,R_2Sl6EP04GDFOmkF
343150,A2BVVFXMQU8AC7,3WETL7AQWXDEHHS46MA8UMBOXXC530,953,1/29/22 1:44,1/29/22 2:00,R_8wD5ZIsmmFgl2vL
343150,A1Z5R5X7PBGI2E,3E13VNJ1NR0UJ294Q2FJV20W4Z51IF,203,1/29/22 2:07,1/29/22 2:10,R_3oUce0U89mlokvn
343150,A12S9AKSP4U4BD,3G5W44VEUBNITCPV8OLYF5JFYSDGK5,460,1/29/22 2:07,1/29/22 2:14,R_1M4CV9JxncHlUme
343150,A2JZJOMD3FHDVW,3DL65MZB8HK2Q0HGAGECRJLVG3PEC9,561,1/29/22 2:08,1/29/22 2:17,R_qBXwGlOaOLPq0yR
343150,A3RM33T6LZ5QUV,3EF8EXOTT50QEDTA8K0J73FWHEU1JR,496,1/29/22 2:11,1/29/22 2:19,R_3p5bEI1KZCMB3Hi
343150,A1HX7YHNYSZ8EK,37C0GNLMHJ88IDUF4UQPZ1B0K5D6DG,562,1/29/22 2:13,1/29/22 2:22,R_2sSTCpNqGi8tPSw
